time,high
2018-07-13 21:00:00,6275.59
2018-07-13 20:00:00,6287.3
2018-07-13 19:00:00,6251.51
2018-07-13 18:00:00,6244.36
2018-07-13 17:00:00,6252.26
2018-07-13 16:00:00,6255.89
2018-07-13 15:00:00,6257.55
2018-07-13 14:00:00,6245
2018-07-13 13:00:00,6250.22
2018-07-13 12:00:00,6274.44
2018-07-13 11:00:00,6264.31
2018-07-13 10:00:00,6265.06
2018-07-13 09:00:00,6248.71
2018-07-13 08:00:00,6281.49
2018-07-13 07:00:00,6260
2018-07-13 06:00:00,6164.27
2018-07-13 05:00:00,6175.23
2018-07-13 04:00:00,6187.86
2018-07-13 03:00:00,6175.67
2018-07-13 02:00:00,6183.03
2018-07-13 01:00:00,6192
2018-07-13 00:00:00,6192.29
2018-07-12 23:00:00,6178.62
2018-07-12 22:00:00,6194.8
2018-07-12 21:00:00,6182.29
2018-07-12 20:00:00,6199
2018-07-12 19:00:00,6182.74
2018-07-12 18:00:00,6210.92
2018-07-12 17:00:00,6209.81
2018-07-12 16:00:00,6199
2018-07-12 15:00:00,6223.76
2018-07-12 14:00:00,6322.98
2018-07-12 13:00:00,6328.9
2018-07-12 12:00:00,6341.43
2018-07-12 11:00:00,6341.46
2018-07-12 10:00:00,6341.08
2018-07-12 09:00:00,6360
2018-07-12 08:00:00,6374.98
2018-07-12 07:00:00,6375.24
2018-07-12 06:00:00,6375.08
2018-07-12 05:00:00,6369.8
2018-07-12 04:00:00,6363.23
2018-07-12 03:00:00,6345.18
2018-07-12 02:00:00,6347.67
2018-07-12 01:00:00,6359.96
2018-07-12 00:00:00,6354.71
2018-07-11 23:00:00,6363.03
2018-07-11 22:00:00,6375.05
2018-07-11 21:00:00,6389.8
2018-07-11 20:00:00,6376.08
2018-07-11 19:00:00,6399.8
2018-07-11 18:00:00,6358.57
2018-07-11 17:00:00,6377.65
2018-07-11 16:00:00,6375
2018-07-11 15:00:00,6368.7
2018-07-11 14:00:00,6337
2018-07-11 13:00:00,6351.08
2018-07-11 12:00:00,6359
2018-07-11 11:00:00,6370
2018-07-11 10:00:00,6377.7
2018-07-11 09:00:00,6400
2018-07-11 08:00:00,6400.28
2018-07-11 07:00:00,6363.95
2018-07-11 06:00:00,6378.03
2018-07-11 05:00:00,6406.97
2018-07-11 04:00:00,6399.08
2018-07-11 03:00:00,6381.06
2018-07-11 02:00:00,6383.81
2018-07-11 01:00:00,6371.07
2018-07-11 00:00:00,6410
2018-07-10 23:00:00,6392
2018-07-10 22:00:00,6391.99
2018-07-10 21:00:00,6416.99
2018-07-10 20:00:00,6380
2018-07-10 19:00:00,6470
2018-07-10 18:00:00,6476.61
2018-07-10 17:00:00,6587.43
2018-07-10 16:00:00,6619.67
2018-07-10 15:00:00,6606.17
2018-07-10 14:00:00,6621.7
2018-07-10 13:00:00,6645.13
2018-07-10 12:00:00,6652.79
2018-07-10 11:00:00,6647.43
2018-07-10 10:00:00,6661.18
2018-07-10 09:00:00,6670.67
2018-07-10 08:00:00,6677.96
2018-07-10 07:00:00,6702
2018-07-10 06:00:00,6798.87
2018-07-10 05:00:00,6727.95
2018-07-10 04:00:00,6708.42
2018-07-10 03:00:00,6714
2018-07-10 02:00:00,6704.98
2018-07-10 01:00:00,6709.06
2018-07-10 00:00:00,6736.41
2018-07-09 23:00:00,6742.42
2018-07-09 22:00:00,6736.74
2018-07-09 21:00:00,6744.5
2018-07-09 20:00:00,6722
2018-07-09 19:00:00,6743.65
2018-07-09 18:00:00,6703.12
2018-07-09 17:00:00,6716.38
2018-07-09 16:00:00,6732.31
2018-07-09 15:00:00,6743.24
2018-07-09 14:00:00,6721.09
2018-07-09 13:00:00,6709.73
2018-07-09 12:00:00,6711.46
2018-07-09 11:00:00,6716.52
2018-07-09 10:00:00,6703.12
2018-07-09 09:00:00,6712.92
2018-07-09 08:00:00,6728.71
2018-07-09 07:00:00,6750.01
2018-07-09 06:00:00,6766.8
2018-07-09 05:00:00,6762
2018-07-09 04:00:00,6768.76
2018-07-09 03:00:00,6767.99
2018-07-09 02:00:00,6764.83
2018-07-09 01:00:00,6772.75
2018-07-09 00:00:00,6744.29
2018-07-08 23:00:00,6775.53
2018-07-08 22:00:00,6750
2018-07-08 21:00:00,6746.97
2018-07-08 20:00:00,6750
2018-07-08 19:00:00,6739
2018-07-08 18:00:00,6737.86
2018-07-08 17:00:00,6739
2018-07-08 16:00:00,6738.34
2018-07-08 15:00:00,6736.6
2018-07-08 14:00:00,6730
2018-07-08 13:00:00,6730
2018-07-08 12:00:00,6721.5
2018-07-08 11:00:00,6747.03
2018-07-08 10:00:00,6747.6
2018-07-08 09:00:00,6757.72
2018-07-08 08:00:00,6783.8
2018-07-08 07:00:00,6800
2018-07-08 06:00:00,6570
2018-07-08 05:00:00,6543.47
2018-07-08 04:00:00,6541.35
2018-07-08 03:00:00,6558.52
2018-07-08 02:00:00,6560.05
2018-07-08 01:00:00,6565.08
2018-07-08 00:00:00,6574.89
2018-07-07 23:00:00,6570.45
2018-07-07 22:00:00,6587.95
2018-07-07 21:00:00,6557.21
2018-07-07 20:00:00,6615.6
2018-07-07 19:00:00,6588
2018-07-07 18:00:00,6590.22
2018-07-07 17:00:00,6580.22
2018-07-07 16:00:00,6592.99
2018-07-07 15:00:00,6595.22
2018-07-07 14:00:00,6600.68
2018-07-07 13:00:00,6609
2018-07-07 12:00:00,6621.48
2018-07-07 11:00:00,6614.78
2018-07-07 10:00:00,6598.1
2018-07-07 09:00:00,6603.63
2018-07-07 08:00:00,6613.55
2018-07-07 07:00:00,6617.02
2018-07-07 06:00:00,6625.3
2018-07-07 05:00:00,6587.73
2018-07-07 04:00:00,6590
2018-07-07 03:00:00,6581.59
2018-07-07 02:00:00,6610.84
2018-07-07 01:00:00,6625.93
2018-07-07 00:00:00,6579.12
2018-07-06 23:00:00,6573.63
2018-07-06 22:00:00,6569.64
2018-07-06 21:00:00,6585.81
2018-07-06 20:00:00,6637.35
2018-07-06 19:00:00,6540
2018-07-06 18:00:00,6545.13
2018-07-06 17:00:00,6509.19
2018-07-06 16:00:00,6538.8
2018-07-06 15:00:00,6500.3
2018-07-06 14:00:00,6506.08
2018-07-06 13:00:00,6536.48
2018-07-06 12:00:00,6535.42
2018-07-06 11:00:00,6561.13
2018-07-06 10:00:00,6552.18
2018-07-06 09:00:00,6535
2018-07-06 08:00:00,6549.84
2018-07-06 07:00:00,6567.1
2018-07-06 06:00:00,6545.23
2018-07-06 05:00:00,6511.22
2018-07-06 04:00:00,6526.3
2018-07-06 03:00:00,6520
2018-07-06 02:00:00,6588.93
2018-07-06 01:00:00,6603.82
2018-07-06 00:00:00,6643.5
2018-07-05 23:00:00,6625.85
2018-07-05 22:00:00,6614.08
2018-07-05 21:00:00,6675.32
2018-07-05 20:00:00,6661.65
2018-07-05 19:00:00,6697.44
2018-07-05 18:00:00,6668.1
2018-07-05 17:00:00,6654.06
2018-07-05 16:00:00,6628.11
2018-07-05 15:00:00,6624.18
2018-07-05 14:00:00,6616.13
2018-07-05 13:00:00,6670
2018-07-05 12:00:00,6638.1
2018-07-05 11:00:00,6632.13
2018-07-05 10:00:00,6650.28
2018-07-05 09:00:00,6700
2018-07-05 08:00:00,6601.27
2018-07-05 07:00:00,6600
2018-07-05 06:00:00,6696.02
2018-07-05 05:00:00,6696.02
2018-07-05 04:00:00,6696.11
2018-07-05 03:00:00,6685.59
2018-07-05 02:00:00,6698
2018-07-05 01:00:00,6682
2018-07-05 00:00:00,6694.87
2018-07-04 23:00:00,6706.11
2018-07-04 22:00:00,6717.81
2018-07-04 21:00:00,6799
2018-07-04 20:00:00,6567.11
2018-07-04 19:00:00,6545.86
2018-07-04 18:00:00,6545.86
2018-07-04 17:00:00,6545.05
2018-07-04 16:00:00,6561.02
2018-07-04 15:00:00,6480.24
2018-07-04 14:00:00,6500.73
2018-07-04 13:00:00,6500
2018-07-04 12:00:00,6483
2018-07-04 11:00:00,6488.24
2018-07-04 10:00:00,6463.87
2018-07-04 09:00:00,6457.88
2018-07-04 08:00:00,6523.36
2018-07-04 07:00:00,6531.84
2018-07-04 06:00:00,6619.88
2018-07-04 05:00:00,6618.31
2018-07-04 04:00:00,6624.37
2018-07-04 03:00:00,6642.27
2018-07-04 02:00:00,6585.16
2018-07-04 01:00:00,6589.21
2018-07-04 00:00:00,6597.45
2018-07-03 23:00:00,6598.06
2018-07-03 22:00:00,6583.55
2018-07-03 21:00:00,6587.03
2018-07-03 20:00:00,6583.01
2018-07-03 19:00:00,6593.88
2018-07-03 18:00:00,6614.9
2018-07-03 17:00:00,6640.51
2018-07-03 16:00:00,6643
2018-07-03 15:00:00,6652.98
2018-07-03 14:00:00,6642.97
2018-07-03 13:00:00,6650
2018-07-03 12:00:00,6679.95
2018-07-03 11:00:00,6670
2018-07-03 10:00:00,6647.32
2018-07-03 09:00:00,6630
2018-07-03 08:00:00,6616.19
2018-07-03 07:00:00,6631.07
2018-07-03 06:00:00,6652.94
2018-07-03 05:00:00,6659.61
2018-07-03 04:00:00,6638.48
2018-07-03 03:00:00,6683.55
2018-07-03 02:00:00,6650
2018-07-03 01:00:00,6628.89
2018-07-03 00:00:00,6637.24
2018-07-02 23:00:00,6638.95
2018-07-02 22:00:00,6651.14
2018-07-02 21:00:00,6666.66
2018-07-02 20:00:00,6356.42
2018-07-02 19:00:00,6360
2018-07-02 18:00:00,6357.05
2018-07-02 17:00:00,6355.08
2018-07-02 16:00:00,6404.97
2018-07-02 15:00:00,6364.81
2018-07-02 14:00:00,6326.68
2018-07-02 13:00:00,6313.08
2018-07-02 12:00:00,6348.13
2018-07-02 11:00:00,6351.9
2018-07-02 10:00:00,6348.9
2018-07-02 09:00:00,6353.34
2018-07-02 08:00:00,6367.56
2018-07-02 07:00:00,6398.91
2018-07-02 06:00:00,6396.4
2018-07-02 05:00:00,6374.91
2018-07-02 04:00:00,6412.71
2018-07-02 03:00:00,6328.29
2018-07-02 02:00:00,6340
2018-07-02 01:00:00,6346.36
2018-07-02 00:00:00,6328.9
2018-07-01 23:00:00,6325.46
2018-07-01 22:00:00,6348.54
2018-07-01 21:00:00,6364.87
2018-07-01 20:00:00,6386.37
2018-07-01 19:00:00,6384.84
2018-07-01 18:00:00,6389
2018-07-01 17:00:00,6403.9
2018-07-01 16:00:00,6390.91
2018-07-01 15:00:00,6394.13
2018-07-01 14:00:00,6407.46
2018-07-01 13:00:00,6404.29
2018-07-01 12:00:00,6362.46
2018-07-01 11:00:00,6360.91
2018-07-01 10:00:00,6362.55
2018-07-01 09:00:00,6374.91
2018-07-01 08:00:00,6450
2018-07-01 07:00:00,6428.04
2018-07-01 06:00:00,6345.85
2018-07-01 05:00:00,6360.78
2018-07-01 04:00:00,6376.91
2018-07-01 03:00:00,6332.91
2018-07-01 02:00:00,6350
2018-07-01 01:00:00,6359.2
2018-07-01 00:00:00,6383.46
2018-06-30 23:00:00,6387.31
2018-06-30 22:00:00,6398.33
2018-06-30 21:00:00,6404.84
2018-06-30 20:00:00,6453.46
2018-06-30 19:00:00,6406.45
2018-06-30 18:00:00,6413.62
2018-06-30 17:00:00,6430
2018-06-30 16:00:00,6409.39
2018-06-30 15:00:00,6418
2018-06-30 14:00:00,6404.91
2018-06-30 13:00:00,6410
2018-06-30 12:00:00,6393.58
2018-06-30 11:00:00,6439
2018-06-30 10:00:00,6438.54
2018-06-30 09:00:00,6515.55
2018-06-30 08:00:00,6250
2018-06-30 07:00:00,6267.82
2018-06-30 06:00:00,6294.55
2018-06-30 05:00:00,5927.34
2018-06-30 04:00:00,5925.67
2018-06-30 03:00:00,5889.91
2018-06-30 02:00:00,5900.7
2018-06-30 01:00:00,5900
2018-06-30 00:00:00,5915.99
2018-06-29 23:00:00,5908.62
2018-06-29 22:00:00,5912.12
2018-06-29 21:00:00,5878.98
2018-06-29 20:00:00,5910.04
2018-06-29 19:00:00,5891.26
2018-06-29 18:00:00,5925.93
2018-06-29 17:00:00,5926.91
2018-06-29 16:00:00,5929.6
2018-06-29 15:00:00,5904.91
2018-06-29 14:00:00,5912.91
2018-06-29 13:00:00,5973.16
2018-06-29 12:00:00,5886.01
2018-06-29 11:00:00,5888
2018-06-29 10:00:00,5885.77
2018-06-29 09:00:00,5905.75
2018-06-29 08:00:00,5907.33
2018-06-29 07:00:00,5941.69
2018-06-29 06:00:00,5968.29
2018-06-29 05:00:00,6054.33
2018-06-29 04:00:00,6103.75
2018-06-29 03:00:00,6113.54
2018-06-29 02:00:00,6110.63
2018-06-29 01:00:00,6112.61
2018-06-29 00:00:00,6120.3
2018-06-28 23:00:00,6125.23
2018-06-28 22:00:00,6132.18
2018-06-28 21:00:00,6111.46
2018-06-28 20:00:00,6126.46
2018-06-28 19:00:00,6110.95
2018-06-28 18:00:00,6107.97
2018-06-28 17:00:00,6117.89
2018-06-28 16:00:00,6134.57
2018-06-28 15:00:00,6111.19
2018-06-28 14:00:00,6117.41
2018-06-28 13:00:00,6118.26
2018-06-28 12:00:00,6106.99
2018-06-28 11:00:00,6127.6
2018-06-28 10:00:00,6150.01
2018-06-28 09:00:00,6144.78
2018-06-28 08:00:00,6168.54
2018-06-28 07:00:00,6190.91
2018-06-28 06:00:00,6161.07
2018-06-28 05:00:00,6132.55
2018-06-28 04:00:00,6144.85
2018-06-28 03:00:00,6155.4
2018-06-28 02:00:00,6129
2018-06-28 01:00:00,6129.72
2018-06-28 00:00:00,6134.91
2018-06-27 23:00:00,6153.33
2018-06-27 22:00:00,6090.02
2018-06-27 21:00:00,6103.7
2018-06-27 20:00:00,6094.14
2018-06-27 19:00:00,6120.05
2018-06-27 18:00:00,6142.12
2018-06-27 17:00:00,6111.02
2018-06-27 16:00:00,6117.7
2018-06-27 15:00:00,6085.76
2018-06-27 14:00:00,6091.29
2018-06-27 13:00:00,6091.31
2018-06-27 12:00:00,6065.5
2018-06-27 11:00:00,6084.2
2018-06-27 10:00:00,6084.85
2018-06-27 09:00:00,6115.63
2018-06-27 08:00:00,6103.08
2018-06-27 07:00:00,6158.48
2018-06-27 06:00:00,6217.66
2018-06-27 05:00:00,6250
2018-06-27 04:00:00,6187
2018-06-27 03:00:00,6181.7
