time,open,close,low,high,amount,vol,count
2018-08-28 22:00:00,7084.42,7058.25,7032.92,7092.0,876.3792679695383,6189836.8683818,6108
2018-08-28 21:00:00,7040.0,7084.42,7033.0,7092.6,1017.0567776054538,7185415.47641589,6696
2018-08-28 20:00:00,7031.95,7040.0,7004.99,7049.52,718.553961881802,5048754.926137363,4014
2018-08-28 19:00:00,6930.09,7030.24,6930.09,7046.99,1749.4948709576454,12250315.437871281,8747
2018-08-28 18:00:00,6929.98,6932.91,6900.0,6933.29,582.6560000127897,4032549.3387736916,2923
2018-08-28 17:00:00,6919.42,6930.0,6919.1,6930.0,567.5547165057482,3930487.442225445,2719
2018-08-28 16:00:00,6932.0,6919.43,6900.0,6935.0,612.7289047353568,4237464.405749235,3294
2018-08-28 15:00:00,6917.64,6932.01,6914.0,6947.15,652.1611332899752,4519763.774538388,3219
2018-08-28 14:00:00,6910.28,6917.64,6909.99,6930.11,682.8556039707216,4724229.516745713,3627
2018-08-28 13:00:00,6906.04,6910.39,6902.3,6914.96,628.7598594474058,4343664.737426755,3395
2018-08-28 12:00:00,6880.98,6906.05,6880.98,6912.0,575.1387156735984,3966682.8039443092,2795
2018-08-28 11:00:00,6885.89,6880.98,6879.99,6907.51,590.3849199689166,4068848.0807651645,3198
2018-08-28 10:00:00,6912.16,6886.02,6871.93,6921.06,600.1064415299398,4136454.8352706917,3730
2018-08-28 09:00:00,6915.0,6913.6,6900.0,6944.75,1239.0187716430257,8579155.66296093,7888
2018-08-28 08:00:00,6909.07,6915.0,6867.45,6915.0,1065.4653965821492,7342636.024467048,6248
2018-08-28 07:00:00,6756.86,6909.23,6738.41,6948.81,2015.428087252533,13786857.689567955,13373
2018-08-28 06:00:00,6737.18,6756.63,6729.66,6765.99,467.4920120688911,3150478.02612778,2791
2018-08-28 05:00:00,6725.57,6737.18,6710.0,6737.91,438.3530959892391,2949054.644510689,2398
2018-08-28 04:00:00,6743.43,6725.6,6723.0,6746.45,460.5810850425239,3101278.971176,2111
2018-08-28 03:00:00,6732.37,6744.64,6731.85,6749.47,380.01539735484283,2561578.73782055,1931
2018-08-28 02:00:00,6744.29,6732.4,6725.85,6748.28,408.3941161531032,2750316.52689628,1968
2018-08-28 01:00:00,6743.82,6744.28,6731.93,6750.16,421.03376696634865,2839063.0365409567,2181
2018-08-28 00:00:00,6753.57,6742.58,6725.25,6753.58,519.1724507128627,3498881.3087276355,3109
2018-08-27 23:00:00,6723.23,6751.72,6721.5,6753.65,606.970182420841,4087653.032524983,3221
2018-08-27 22:00:00,6716.68,6723.23,6710.43,6760.0,596.6617753781769,4015538.859358025,3264
2018-08-27 21:00:00,6682.78,6714.27,6682.21,6720.48,664.3849375476287,4449698.19998162,4334
2018-08-27 20:00:00,6713.02,6682.21,6680.0,6769.94,966.4919423346053,6491921.222395651,7042
2018-08-27 19:00:00,6712.41,6714.28,6698.99,6725.45,444.12707078437404,2981421.3422814133,3308
2018-08-27 18:00:00,6694.35,6711.0,6693.96,6713.4,519.7161074701309,3486446.59214646,3338
2018-08-27 17:00:00,6704.09,6694.83,6684.12,6707.01,678.5187279635178,4542602.475830735,4821
2018-08-27 16:00:00,6712.86,6704.09,6695.57,6719.9,524.9389032904111,3519807.013796559,3486
2018-08-27 15:00:00,6716.0,6712.09,6708.12,6731.66,596.9763063395425,4011808.7456134846,2942
2018-08-27 14:00:00,6716.56,6717.25,6700.0,6733.41,732.7273550548846,4919823.079537118,4636
2018-08-27 13:00:00,6708.83,6716.56,6700.38,6737.32,957.562439944463,6434809.472606587,6858
2018-08-27 12:00:00,6669.15,6708.73,6666.25,6721.17,899.4692012608192,6026517.346429249,7012
2018-08-27 11:00:00,6667.95,6669.11,6645.56,6677.43,825.9791711701165,5507095.881504869,4068
2018-08-27 10:00:00,6667.8,6665.76,6660.0,6683.68,804.8758724641071,5371156.995609164,4724
2018-08-27 09:00:00,6700.71,6668.81,6665.52,6707.02,661.3495106181937,4419793.508180486,2940
2018-08-27 08:00:00,6701.86,6702.94,6684.54,6712.91,614.7551740038975,4117023.38979252,3048
2018-08-27 07:00:00,6690.07,6701.86,6680.94,6720.0,442.35766155615545,2960438.5480207424,2053
2018-08-27 06:00:00,6676.07,6690.07,6667.95,6690.08,427.32592452530514,2854614.86612723,1556
2018-08-27 05:00:00,6680.0,6679.38,6675.0,6693.57,420.30741994680363,2808906.966011406,1104
2018-08-27 04:00:00,6707.91,6680.0,6660.63,6711.94,383.7305645116747,2563996.71801062,1479
2018-08-27 03:00:00,6697.49,6704.83,6672.2,6712.31,409.73774325924023,2741259.768071,1773
2018-08-27 02:00:00,6652.01,6697.49,6647.71,6703.11,169.7055033847296,1133163.99205536,1701
2018-08-27 01:00:00,6653.07,6652.01,6636.06,6676.1,220.03883419536862,1464060.809860717,2655
2018-08-27 00:00:00,6676.66,6650.88,6640.49,6704.26,573.7446642254132,3836713.4285556627,3073
2018-08-26 23:00:00,6700.03,6676.5,6676.5,6707.61,533.9302351346471,3573941.291814049,2317
2018-08-26 22:00:00,6724.79,6700.0,6694.41,6738.83,802.6195407219288,5390981.026218427,3744
2018-08-26 21:00:00,6690.47,6724.78,6688.02,6732.0,588.3214059922632,3944970.6351765725,2872
2018-08-26 20:00:00,6694.79,6690.5,6669.42,6707.81,658.3667360742912,4406497.982246967,3234
2018-08-26 19:00:00,6662.59,6696.26,6662.59,6713.96,632.9546341687394,4234318.53821443,3244
2018-08-26 18:00:00,6668.24,6662.58,6644.37,6673.05,510.03602070973943,3398574.3262425796,2699
2018-08-26 17:00:00,6632.86,6668.24,6630.0,6672.0,669.2391413794935,4451785.680354106,3806
2018-08-26 16:00:00,6636.94,6632.68,6623.09,6651.83,538.2306136164844,3572684.9337697197,2694
2018-08-26 15:00:00,6602.83,6637.21,6600.02,6650.0,797.198241484807,5284780.50631696,3646
2018-08-26 14:00:00,6590.32,6603.36,6570.0,6614.14,646.5931771493622,4268174.445464649,3780
2018-08-26 13:00:00,6619.99,6590.31,6585.61,6620.0,598.5662047402152,3955766.214370898,2501
2018-08-26 12:00:00,6614.26,6620.0,6603.13,6635.04,596.747091241224,3951685.3517872314,2945
2018-08-26 11:00:00,6643.7,6614.26,6590.37,6645.47,1144.0254739109494,7573046.871699097,6336
2018-08-26 10:00:00,6732.98,6643.72,6627.7,6732.98,1212.1530468689057,8094854.53743136,6569
2018-08-26 09:00:00,6752.61,6732.29,6722.51,6756.23,521.3513504851528,3512716.052460282,2889
2018-08-26 08:00:00,6734.48,6752.62,6712.08,6777.15,685.0964145238843,4626058.158015552,3899
2018-08-26 07:00:00,6725.85,6734.01,6719.81,6769.55,657.2650423506618,4433652.175301,2750
2018-08-26 06:00:00,6697.34,6725.2,6694.09,6726.98,341.97000409133227,2295794.43686849,1276
2018-08-26 05:00:00,6710.46,6697.34,6690.0,6719.24,334.5140073009212,2242954.9136,1407
2018-08-26 04:00:00,6714.24,6709.96,6707.13,6729.0,380.4365537363402,2555895.55192146,1301
2018-08-26 03:00:00,6711.29,6714.39,6701.9,6717.18,266.62123949258057,1789513.78744,1200
2018-08-26 02:00:00,6725.01,6711.24,6691.24,6725.54,383.6169486069568,2575021.61769989,1686
2018-08-26 01:00:00,6718.08,6725.41,6701.01,6733.05,378.0133557028121,2541021.42388637,1987
2018-08-26 00:00:00,6739.94,6718.14,6695.44,6739.94,531.3416775151038,3566689.5769270277,3837
2018-08-25 23:00:00,6724.99,6739.99,6712.9,6750.0,713.7385993239506,4807651.359938385,4811
2018-08-25 22:00:00,6695.85,6724.98,6686.25,6741.9,627.1816675709065,4212401.672321553,3609
2018-08-25 21:00:00,6689.68,6695.87,6675.0,6705.0,333.51310636594644,2231747.716855629,2354
2018-08-25 20:00:00,6701.88,6689.05,6673.14,6715.73,430.7741576925809,2884037.430240027,2715
2018-08-25 19:00:00,6706.0,6701.88,6693.49,6720.68,432.4941593956154,2901720.7363862135,2611
2018-08-25 18:00:00,6682.53,6706.0,6680.0,6709.21,436.12842061545444,2920910.4075299064,3270
2018-08-25 17:00:00,6707.26,6682.53,6679.31,6723.0,511.09061590393594,3426321.7741201334,3086
2018-08-25 16:00:00,6672.0,6707.33,6671.95,6716.85,583.432880555236,3904291.858702244,3346
2018-08-25 15:00:00,6677.93,6672.0,6656.99,6686.66,426.6687364960256,2845893.646216073,3583
2018-08-25 14:00:00,6720.81,6677.79,6666.66,6723.5,397.27892566511116,2660269.115529267,3075
2018-08-25 13:00:00,6733.46,6720.82,6706.86,6747.14,367.72509092092105,2472530.2762916787,2860
2018-08-25 12:00:00,6716.64,6733.46,6682.1,6737.25,813.4991287765632,5455965.942863093,4685
2018-08-25 11:00:00,6752.72,6718.23,6700.0,6770.33,812.5665222351805,5481125.552787473,4422
2018-08-25 10:00:00,6724.99,6752.33,6724.75,6781.02,1074.5712874890098,7259492.857118286,6168
2018-08-25 09:00:00,6714.65,6725.0,6698.0,6735.9,1024.6339933107465,6875151.73797803,4223
2018-08-25 08:00:00,6683.47,6714.99,6682.57,6746.0,2191.7398444547143,14701817.501491372,5005
2018-08-25 07:00:00,6673.79,6683.63,6667.9,6719.0,2367.880425859638,15832962.593963992,3918
2018-08-25 06:00:00,6685.03,6675.35,6666.58,6717.73,2661.1199623786647,17796413.03180565,4432
2018-08-25 05:00:00,6612.18,6684.09,6603.47,6698.82,2553.064253445762,16983272.589674134,4584
2018-08-25 04:00:00,6619.98,6612.18,6601.0,6637.3,1914.2370770408772,12664248.1074659,2436
2018-08-25 03:00:00,6631.95,6619.92,6593.33,6637.1,1915.809972123222,12679914.656714594,3075
2018-08-25 02:00:00,6581.52,6631.95,6578.2,6643.33,2275.474267762494,15020188.273532456,4583
2018-08-25 01:00:00,6549.42,6581.34,6546.96,6610.88,2135.601559211208,14057956.799353795,6647
2018-08-25 00:00:00,6501.66,6545.01,6497.58,6555.0,1943.9039474523095,12684280.89277699,4730
2018-08-24 23:00:00,6503.66,6501.67,6481.68,6512.59,2848.6214746239934,18515859.84297417,4272
2018-08-24 22:00:00,6534.43,6502.06,6456.69,6547.53,1544.7922343114942,10050235.24218505,7158
2018-08-24 21:00:00,6548.42,6534.44,6524.82,6556.0,947.5583861010231,6191822.34470296,3207
2018-08-24 20:00:00,6534.65,6548.5,6505.21,6553.01,1208.547808277285,7879419.877513215,4052
2018-08-24 19:00:00,6543.66,6536.19,6534.07,6571.83,1109.5622086022652,7266791.27484348,3475
2018-08-24 18:00:00,6534.09,6543.66,6529.0,6555.0,881.1719113507014,5761803.933130725,2803
2018-08-24 17:00:00,6523.29,6531.56,6513.99,6540.0,1120.5968620729036,7314948.764831127,4745
2018-08-24 16:00:00,6533.6,6523.68,6510.0,6533.66,984.8274629270414,6423451.982642809,3241
2018-08-24 15:00:00,6512.54,6533.62,6511.01,6550.9,1460.5248815317389,9539198.007404134,4946
2018-08-24 14:00:00,6522.4,6512.19,6502.91,6526.46,3003.082001531342,19554186.334605385,3103
2018-08-24 13:00:00,6507.97,6522.09,6499.0,6522.4,457.05929642737254,2976507.651494148,3159
2018-08-24 12:00:00,6493.75,6507.98,6476.58,6508.03,325.33792831654256,2111970.003272561,4467
2018-08-24 11:00:00,6505.69,6490.85,6488.01,6513.48,294.8209922537584,1916313.4601287935,3762
2018-08-24 10:00:00,6494.0,6501.42,6493.67,6525.03,585.7214343923441,3812826.928222733,5463
2018-08-24 09:00:00,6480.89,6494.13,6478.73,6498.8,294.34271026330583,1909545.4595708675,3283
2018-08-24 08:00:00,6523.95,6480.85,6470.0,6536.45,419.6347513314966,2731380.921922083,3344
2018-08-24 07:00:00,6502.83,6525.39,6489.05,6531.98,209.55452380239012,1364027.1501569415,2593
2018-08-24 06:00:00,6471.19,6503.8,6469.6,6559.99,894.7141973458108,5832971.064504635,5946
2018-08-24 05:00:00,6415.0,6469.53,6411.54,6480.0,1046.9789913683912,6758783.716594803,3223
2018-08-24 04:00:00,6409.04,6415.0,6395.21,6421.75,736.4554841108305,4720900.279981349,4038
2018-08-24 03:00:00,6441.12,6409.09,6360.0,6449.98,1067.239373319497,6840351.142699526,6359
2018-08-24 02:00:00,6450.87,6441.12,6432.03,6463.66,486.6454666270559,3137363.4330284293,2690
2018-08-24 01:00:00,6449.54,6450.87,6449.54,6475.6,566.4549161032509,3659229.128952162,4127
2018-08-24 00:00:00,6431.15,6449.5,6429.24,6483.9,3148.305986311159,20337752.587683838,7604
2018-08-23 23:00:00,6436.17,6431.14,6428.77,6451.24,2572.611751625023,16557448.823551597,5048
2018-08-23 22:00:00,6428.61,6436.17,6428.6,6480.0,1756.6980767806654,11329403.811234597,6383
2018-08-23 21:00:00,6437.67,6430.79,6413.22,6439.51,958.041616561819,6159517.582743454,2854
2018-08-23 20:00:00,6405.06,6437.67,6391.25,6443.0,320.6175620112434,2058168.3976991896,2983
2018-08-23 19:00:00,6426.85,6405.65,6391.05,6429.35,469.40481404636165,3012532.777671984,2580
2018-08-23 18:00:00,6404.67,6426.85,6401.02,6432.98,1225.9169039106662,7867252.387664604,3948
2018-08-23 17:00:00,6429.39,6404.67,6390.9,6434.68,1006.9498041922744,6459239.97289816,5089
2018-08-23 16:00:00,6436.28,6429.38,6418.89,6444.0,1013.1759822791558,6516580.4691642085,4273
2018-08-23 15:00:00,6437.03,6436.27,6412.9,6443.95,1123.612383291662,7226167.811683791,4255
2018-08-23 14:00:00,6427.34,6437.03,6412.0,6441.5,629.5071701953099,4046382.3680931954,3726
2018-08-23 13:00:00,6391.16,6426.74,6390.0,6448.0,464.51024032662934,2982340.6471066433,3216
2018-08-23 12:00:00,6401.1,6391.16,6372.11,6408.19,308.84054156121823,1974346.122739653,2409
2018-08-23 11:00:00,6420.15,6401.11,6370.0,6420.34,938.2355242505291,6001853.59557118,4981
2018-08-23 10:00:00,6419.31,6420.16,6414.24,6440.5,464.38606271228247,2983850.96569774,2747
2018-08-23 09:00:00,6430.87,6418.74,6410.0,6438.0,376.0665332479547,2414413.2889195275,3169
2018-08-23 08:00:00,6362.87,6428.27,6346.48,6432.94,391.3440133012324,2500273.1493314095,3687
2018-08-23 07:00:00,6355.99,6361.57,6330.1,6401.77,517.0104173112085,3293792.148082441,4348
2018-08-23 06:00:00,6372.99,6355.99,6250.0,6463.37,2216.119624963026,14060998.159424642,13654
2018-08-23 05:00:00,6329.31,6369.6,6301.0,6383.11,391.7163577960915,2484449.64038185,3320
2018-08-23 04:00:00,6433.33,6330.39,6307.89,6436.29,1414.9194745255083,8971653.715021843,7925
2018-08-23 03:00:00,6411.16,6433.29,6410.47,6440.0,113.51601777779402,729426.30909758,1762
2018-08-23 02:00:00,6449.87,6411.06,6410.0,6449.87,244.93222562151396,1575670.096416553,2086
2018-08-23 01:00:00,6435.21,6446.86,6424.0,6452.0,329.9677991849672,2125433.346760144,3013
2018-08-23 00:00:00,6480.0,6435.88,6398.73,6486.26,3360.915102219541,21647424.00056685,14184
2018-08-22 23:00:00,6650.75,6480.0,6480.0,6660.0,1000.0876303363208,6577239.355730057,6031
2018-08-22 22:00:00,6661.98,6650.76,6628.49,6665.76,905.8754532761143,6021437.91281312,5116
2018-08-22 21:00:00,6658.11,6662.91,6651.8,6675.35,395.77385748853493,2637681.1486866795,3379
2018-08-22 20:00:00,6670.78,6660.45,6657.46,6686.88,202.73590285623538,1353212.28482492,2421
2018-08-22 19:00:00,6653.19,6670.52,6629.0,6671.9,344.73925135453726,2292599.1488479865,3573
2018-08-22 18:00:00,6669.16,6653.2,6647.94,6676.67,376.44600146407555,2508113.1245292583,3226
2018-08-22 17:00:00,6667.46,6669.0,6662.45,6699.69,462.7533638252654,3092786.9463538807,4852
2018-08-22 16:00:00,6647.91,6667.89,6635.56,6686.04,702.9711147607651,4680074.707913951,4714
2018-08-22 15:00:00,6681.76,6645.12,6639.42,6693.92,857.5282659165605,5720141.014901709,4931
2018-08-22 14:00:00,6683.34,6681.73,6666.0,6693.63,686.5649017840658,4587492.530751458,4551
2018-08-22 13:00:00,6711.49,6683.34,6671.0,6720.0,989.2751979033787,6623379.4376702765,6439
2018-08-22 12:00:00,6722.76,6711.33,6706.86,6750.0,781.3584861506001,5257879.738648639,5607
2018-08-22 11:00:00,6725.1,6723.0,6702.0,6731.6,897.9376529957462,6030778.701781355,6125
2018-08-22 10:00:00,6808.8,6725.11,6685.12,6868.86,2849.5569739419384,19194106.240562193,17901
2018-08-22 09:00:00,6454.98,6807.65,6454.98,6888.88,5239.891396423152,35246212.9827903,27530
2018-08-22 08:00:00,6480.62,6454.68,6421.32,6481.89,1153.7434009611834,7430626.685958851,9858
2018-08-22 07:00:00,6470.06,6480.75,6459.07,6490.01,490.60498892782533,3179345.5779727045,4189
2018-08-22 06:00:00,6456.0,6469.88,6438.26,6472.19,231.48837043557862,1494713.5512859959,3790
2018-08-22 05:00:00,6453.9,6455.82,6443.07,6495.0,472.7529722784748,3060473.2713377457,4609
2018-08-22 04:00:00,6435.28,6453.41,6407.49,6454.43,164.21417346521545,1055909.6321893984,2504
2018-08-22 03:00:00,6447.61,6435.93,6420.19,6456.26,238.44595469485913,1536250.8586998617,2872
2018-08-22 02:00:00,6416.18,6447.27,6398.43,6449.0,266.2779046315535,1710628.3870925829,4061
2018-08-22 01:00:00,6436.93,6416.51,6398.43,6455.19,514.487482450862,3304444.608871543,5513
2018-08-22 00:00:00,6413.35,6437.43,6371.0,6455.19,655.7273884750363,4202629.371714597,6599
2018-08-21 23:00:00,6408.31,6413.35,6380.2,6420.26,582.817556441649,3731942.3848393094,5841
2018-08-21 22:00:00,6399.82,6411.82,6375.0,6424.43,2139.677265000654,13683570.487141656,15628
2018-08-21 21:00:00,6431.63,6399.83,6386.1,6432.37,508.4898071196699,3261304.5133189494,5412
2018-08-21 20:00:00,6432.5,6431.62,6410.0,6439.81,289.93550726213977,1863038.5654692103,3777
2018-08-21 19:00:00,6443.56,6431.73,6417.18,6451.28,355.3376364463214,2287392.652477257,3590
2018-08-21 18:00:00,6427.61,6443.54,6403.0,6452.43,484.1012863994443,3112121.186775942,4828
2018-08-21 17:00:00,6476.77,6427.62,6423.48,6484.42,509.2339702320593,3283381.7028716016,4393
2018-08-21 16:00:00,6394.91,6478.21,6394.78,6478.23,1215.8729527672126,7848104.865444413,9387
2018-08-21 15:00:00,6378.93,6394.99,6374.11,6444.03,605.9404102574043,3877632.5404531104,5466
2018-08-21 14:00:00,6315.0,6380.0,6315.0,6395.0,810.4154018472575,5159914.796061805,4855
2018-08-21 13:00:00,6290.75,6315.0,6287.57,6323.43,261.544266667507,1650110.577767761,3558
2018-08-21 12:00:00,6308.09,6290.75,6276.43,6309.62,247.53792140582416,1557474.800390555,3634
2018-08-21 11:00:00,6307.01,6308.86,6300.32,6318.43,287.1007436997334,1811680.4431199045,3755
2018-08-21 10:00:00,6305.72,6307.04,6286.43,6318.53,403.21661155566056,2542271.62625339,4816
2018-08-21 09:00:00,6303.0,6304.75,6289.58,6338.07,545.7694983926377,3445825.0694959387,5260
2018-08-21 08:00:00,6253.61,6302.97,6240.43,6315.61,579.3547897256443,3638077.1989897327,5004
2018-08-21 07:00:00,6297.38,6256.87,6230.0,6299.44,1316.6171332351335,8241389.295353588,9767
2018-08-21 06:00:00,6410.3,6298.71,6280.0,6424.53,2213.32517664101,13979858.903941993,16272
2018-08-21 05:00:00,6455.68,6410.3,6409.0,6457.67,102.10910319908163,656760.3700008043,2110
2018-08-21 04:00:00,6446.14,6459.04,6430.41,6466.18,136.0905292262598,877652.1393582171,2563
2018-08-21 03:00:00,6466.5,6446.05,6440.0,6475.42,189.01796340050836,1220426.3973178235,3014
2018-08-21 02:00:00,6465.0,6464.46,6450.01,6476.93,113.59820961843634,734338.4339641395,2239
2018-08-21 01:00:00,6480.0,6465.0,6435.0,6484.89,290.59060626775357,1876173.0358181675,4060
2018-08-21 00:00:00,6424.22,6480.0,6407.69,6519.0,1032.2762536072878,6682390.574888788,8058
2018-08-20 23:00:00,6444.0,6424.5,6418.42,6465.0,363.5414282294476,2341127.189647644,4561
2018-08-20 22:00:00,6432.45,6444.0,6419.03,6460.67,248.74698040974005,1602049.4257101433,3602
2018-08-20 21:00:00,6444.18,6432.15,6388.0,6450.0,478.69011613318577,3072201.9030242963,5880
2018-08-20 20:00:00,6444.37,6444.18,6423.3,6477.6,351.7561497577234,2268742.414138776,4749
2018-08-20 19:00:00,6409.8,6443.68,6409.24,6454.99,629.5844019961706,4049645.856550386,5107
2018-08-20 18:00:00,6414.91,6409.8,6386.15,6419.99,507.45559421418665,3248384.009879577,4299
2018-08-20 17:00:00,6435.6,6414.0,6380.0,6438.95,913.541261337351,5850177.966491175,7455
2018-08-20 16:00:00,6448.96,6436.01,6423.95,6459.9,583.6156400731119,3760736.628750341,5490
2018-08-20 15:00:00,6435.4,6448.96,6428.9,6460.1,768.583109024354,4951655.909284386,3907
2018-08-20 14:00:00,6463.0,6433.3,6420.0,6476.49,894.7730843980193,5777966.660232866,4004
2018-08-20 13:00:00,6453.42,6462.45,6436.5,6468.39,746.1832583737468,4819233.084445473,3998
2018-08-20 12:00:00,6479.09,6454.85,6437.65,6485.0,920.9067764347965,5954458.476937269,5577
2018-08-20 11:00:00,6494.31,6480.51,6473.57,6497.77,933.8230209392104,6054977.98729268,4872
2018-08-20 10:00:00,6514.94,6494.04,6486.0,6523.66,797.6609237043307,5189032.216383469,6050
2018-08-20 09:00:00,6504.84,6514.22,6487.02,6518.0,898.0917114272594,5837261.4146949425,5373
2018-08-20 08:00:00,6478.15,6507.8,6472.7,6510.27,720.8804394470384,4684114.402853348,4173
2018-08-20 07:00:00,6516.99,6477.02,6470.01,6518.37,532.0014208045262,3452068.1161597134,3751
2018-08-20 06:00:00,6487.39,6516.62,6475.11,6530.0,552.1914273989775,3587780.164694574,3831
2018-08-20 05:00:00,6525.99,6487.02,6479.01,6540.0,613.7777752964621,3996415.8076898227,5075
2018-08-20 04:00:00,6377.3,6524.53,6357.43,6526.0,994.3591181145404,6402873.8978984235,4967
2018-08-20 03:00:00,6365.43,6377.76,6355.65,6385.2,312.1579968247425,1989171.550788,1695
2018-08-20 02:00:00,6352.77,6365.39,6338.89,6375.43,341.7902122373576,2173661.9718999597,2672
2018-08-20 01:00:00,6379.76,6351.29,6330.59,6394.82,537.2344469472656,3421412.80421284,4488
2018-08-20 00:00:00,6410.89,6379.91,6351.0,6412.58,745.88133865595,4756262.320514695,6467
2018-08-19 23:00:00,6425.05,6410.89,6367.0,6432.89,765.4738973748773,4898844.976633697,7866
2018-08-19 22:00:00,6453.01,6424.09,6413.5,6470.05,1351.5522014930775,8714377.887561982,8501
2018-08-19 21:00:00,6422.0,6452.7,6421.39,6461.0,1110.923232289177,7151497.246378569,7700
2018-08-19 20:00:00,6431.02,6422.0,6396.46,6432.08,689.9641992858274,4426624.614719547,4704
2018-08-19 19:00:00,6372.16,6431.02,6370.23,6449.39,1030.2672913290087,6605911.313852955,6670
2018-08-19 18:00:00,6354.24,6371.55,6350.9,6382.0,723.9126928138428,4611825.4360372145,2359
2018-08-19 17:00:00,6372.65,6354.24,6351.0,6390.0,852.5641319379833,5434636.70260132,4001
2018-08-19 16:00:00,6348.03,6372.64,6346.89,6372.64,533.6624023920498,3395358.72827934,2798
2018-08-19 15:00:00,6365.97,6348.03,6347.5,6376.49,622.5984040738273,3960521.310322345,3182
2018-08-19 14:00:00,6372.56,6367.73,6350.0,6399.99,929.1692944468882,5930153.835720674,4626
2018-08-19 13:00:00,6353.8,6372.55,6353.79,6394.89,316.7665619471355,2019585.9505735082,3635
2018-08-19 12:00:00,6333.3,6353.77,6323.0,6370.0,233.8708824991961,1483153.69854863,2864
2018-08-19 11:00:00,6358.27,6333.29,6302.0,6359.9,361.7089919747608,2289723.0663132635,5455
2018-08-19 10:00:00,6348.73,6358.3,6338.6,6368.35,226.09952599180994,1436310.6937869147,2242
2018-08-19 09:00:00,6363.89,6348.73,6342.9,6388.66,243.33343061724744,1548932.6154695868,3019
2018-08-19 08:00:00,6389.48,6365.85,6337.45,6391.19,287.3210942555242,1828291.3685782058,4350
2018-08-19 07:00:00,6397.48,6391.2,6373.11,6424.89,239.75902962366337,1534412.4914842616,3687
2018-08-19 06:00:00,6389.53,6396.94,6380.29,6432.89,292.90316155099566,1876730.9475402297,4554
2018-08-19 05:00:00,6358.36,6390.92,6347.35,6398.0,390.99527005752634,2489141.880939434,3008
2018-08-19 04:00:00,6367.99,6358.8,6318.9,6368.0,683.4856414521398,4335685.932121013,3286
2018-08-19 03:00:00,6367.94,6367.91,6343.83,6370.89,484.045283776888,3078745.9151090407,2716
2018-08-19 02:00:00,6335.02,6366.67,6328.48,6374.4,647.3272918567098,4116490.837537397,5997
2018-08-19 01:00:00,6342.84,6335.19,6304.89,6347.5,784.9952509309338,4964403.359679404,6565
2018-08-19 00:00:00,6357.91,6341.59,6300.0,6358.77,989.8807547242233,6263004.48428633,9796
2018-08-18 23:00:00,6341.73,6359.33,6301.09,6360.0,1063.3892475986222,6733936.544958457,9532
2018-08-18 22:00:00,6350.93,6341.73,6333.89,6386.6,987.4268330915938,6285229.661754462,7388
2018-08-18 21:00:00,6474.02,6350.93,6314.3,6475.2,2384.808940649114,15198889.148644073,14492
2018-08-18 20:00:00,6501.74,6473.76,6467.63,6515.0,1316.7577135354152,8561428.562752713,4809
2018-08-18 19:00:00,6502.69,6501.97,6490.0,6528.0,990.9373230968689,6453302.9654880855,4872
2018-08-18 18:00:00,6481.6,6502.1,6477.95,6514.64,918.8285896963268,5972787.96726705,4392
2018-08-18 17:00:00,6489.1,6482.11,6475.99,6512.0,1224.9367651147006,7956659.353721181,4843
2018-08-18 16:00:00,6463.69,6489.1,6462.18,6500.0,764.861167639651,4958288.122653618,5410
2018-08-18 15:00:00,6468.92,6463.76,6442.89,6490.89,1137.3645765347537,7356790.446863908,10497
2018-08-18 14:00:00,6520.27,6468.92,6453.42,6527.5,1191.1403432910727,7734972.452204162,10404
2018-08-18 13:00:00,6512.16,6514.7,6478.89,6522.34,1011.1123882467738,6576838.063594335,8053
2018-08-18 12:00:00,6520.57,6512.17,6506.89,6543.43,664.2015042400991,4333883.80499266,4606
2018-08-18 11:00:00,6501.0,6521.47,6460.0,6526.89,929.4377069053573,6037533.245859012,9080
2018-08-18 10:00:00,6535.0,6501.99,6501.0,6555.82,855.4537680916056,5591761.758955954,7665
2018-08-18 09:00:00,6604.33,6533.95,6520.0,6617.0,1517.6285033215627,9960224.759801688,12460
2018-08-18 08:00:00,6582.55,6604.33,6543.8,6611.5,1518.2063726039814,9989832.62683496,11033
2018-08-18 07:00:00,6568.18,6581.93,6524.89,6582.89,636.2645947077059,4172597.2019086494,8596
2018-08-18 06:00:00,6513.26,6568.1,6496.16,6576.0,1257.7298430417604,8226547.129842294,9875
2018-08-18 05:00:00,6478.61,6514.17,6478.61,6522.3,695.3197258559114,4519640.694613114,4291
2018-08-18 04:00:00,6493.23,6481.15,6451.0,6493.34,790.8447512198092,5119000.728053767,4380
2018-08-18 03:00:00,6509.97,6493.27,6474.89,6512.55,514.7147125464973,3343676.0256939027,3796
2018-08-18 02:00:00,6508.5,6516.15,6464.76,6516.89,721.1984171805767,4681893.530802243,6465
2018-08-18 01:00:00,6503.08,6508.5,6500.0,6556.45,1346.4729887821616,8787226.545205167,10083
2018-08-18 00:00:00,6476.02,6503.07,6451.0,6538.0,1478.735781341651,9608713.633525843,15292
2018-08-17 23:00:00,6457.61,6474.23,6456.03,6509.0,1046.4757498930815,6782898.107631785,6815
2018-08-17 22:00:00,6477.43,6457.49,6428.14,6490.0,1184.5414391022287,7655492.02442582,5892
2018-08-17 21:00:00,6474.72,6478.55,6452.31,6518.89,1026.9351077753804,6662992.209811853,6547
2018-08-17 20:00:00,6462.56,6474.94,6438.92,6488.43,716.7265022660936,4637143.342013118,4125
